,date,hour,accidents
17895,6/29/14,14,37
17896,6/29/14,15,39
17897,6/29/14,16,56
17898,6/29/14,17,36
17899,6/29/14,18,27
17900,6/29/14,19,3
17901,6/29/14,1,1
17902,6/29/14,19,23
17903,6/29/14,1,16
17904,6/29/14,20,22
17905,6/29/14,21,23
17906,6/29/14,22,18
17907,6/29/14,23,18
17908,6/29/14,2,12
17909,6/29/14,3,7
17910,6/24/14,16,1
17911,6/29/14,3,1
17912,6/29/14,4,14
17913,6/29/14,5,12
17914,6/29/14,6,9
17915,6/29/14,7,7
17916,6/29/14,8,10
17917,6/29/14,9,18
17918,6/28/14,0,18
17919,6/28/14,10,18
17920,6/28/14,11,40
17921,6/28/14,12,37
17922,6/28/14,13,26
17923,6/24/14,7,1
17924,6/28/14,13,19
17925,6/28/14,14,28
17926,6/28/14,15,1
17927,6/28/14,14,17
17928,6/28/14,15,29
17929,6/28/14,18,1
17930,6/28/14,15,8
17931,6/28/14,16,33
17932,6/28/14,17,39
17933,6/28/14,18,39
17934,6/28/14,19,30
17935,6/28/14,1,10
17936,6/28/14,20,27
17937,6/28/14,21,26
17938,6/28/14,22,24
17939,6/28/14,23,23
17940,6/28/14,2,16
17941,6/28/14,3,13
17942,6/28/14,4,10
17943,6/28/14,5,8
17944,6/24/14,9,1
17945,6/28/14,5,1
17946,6/28/14,6,11
17947,6/28/14,7,12
17948,6/28/14,8,22
17949,6/27/14,0,1
17950,6/28/14,8,2
17951,6/28/14,9,22
17952,6/27/14,0,7
17953,6/27/14,10,33
17954,6/27/14,11,36
17955,6/27/14,12,44
17956,6/27/14,13,49
17957,6/27/14,14,62
17958,6/27/14,15,29
17959,6/27/14,16,52
17960,6/27/14,17,48
17961,6/27/14,18,18
17962,6/23/14,11,1
17963,6/27/14,18,22
17964,6/23/14,15,1
17965,6/27/14,18,4
17966,6/27/14,19,55
17967,6/27/14,1,7
17968,6/27/14,20,22
17969,6/27/14,21,24
17970,6/27/14,22,11
17971,6/27/14,23,23
17972,6/27/14,2,8
17973,6/27/14,3,4
17974,6/27/14,4,1
17975,6/27/14,5,5
17976,6/27/14,6,11
17977,6/27/14,7,12
17978,6/27/14,8,28
17979,6/27/14,9,39
17980,6/26/14,0,3
17981,6/23/14,15,1
17982,6/26/14,0,13
17983,6/26/14,10,32
17984,6/23/14,16,1
17985,6/26/14,10,4
17986,6/26/14,11,42
17987,6/23/14,16,1
17988,6/26/14,11,1
17989,6/26/14,12,50
17990,6/26/14,13,32
17991,6/26/14,14,34
17992,6/26/14,15,1
17993,6/26/14,14,5
17994,6/26/14,15,46
17995,6/26/14,16,45
17996,6/26/14,17,57
17997,6/26/14,18,40
17998,6/26/14,19,46
17999,6/26/14,1,14
18000,6/26/14,20,20
18001,6/26/14,21,17
18002,6/26/14,22,26
18003,6/26/14,23,16
18004,6/26/14,2,6
18005,6/26/14,3,7
18006,6/26/14,4,3
18007,6/26/14,5,4
18008,6/26/14,6,10
18009,6/26/14,7,11
18010,6/26/14,8,29
18011,6/25/14,10,1
18012,6/26/14,8,9
18013,6/26/14,9,39
18014,6/25/14,17,1
18015,6/26/14,9,3
18016,6/25/14,0,11
18017,6/25/14,10,30
18018,6/25/14,11,40
18019,6/25/14,12,21
18020,6/25/14,13,40
18021,6/25/14,14,49
18022,6/25/14,15,50
18023,6/25/14,16,60
18024,6/25/14,1,1
18025,6/25/14,16,5
18026,6/25/14,17,61
18027,6/25/14,18,48
18028,6/25/14,19,44
18029,6/25/14,1,9
18030,6/25/14,20,19
18031,6/25/14,6,1
18032,6/25/14,20,7
18033,6/25/14,21,13
18034,6/25/14,22,21
18035,6/25/14,23,12
18036,6/25/14,2,2
18037,6/25/14,3,4
18038,6/25/14,4,8
18039,6/25/14,5,3
18040,6/25/14,6,12
18041,6/25/14,7,12
18042,6/25/14,8,26
18043,6/24/14,12,1
18044,6/25/14,9,35
18045,6/24/14,0,9
18046,6/24/14,10,34
18047,6/24/14,11,36
18048,6/24/14,12,40
18049,6/24/14,13,9
18050,6/24/14,14,1
18051,6/24/14,13,19
18052,6/24/14,14,44
18053,6/24/14,15,41
18054,6/24/14,16,51
18055,6/24/14,17,44
18056,6/24/14,18,37
18057,6/24/14,19,19
18058,6/23/14,16,1
18059,6/24/14,19,22
18060,6/24/14,1,5
18061,6/24/14,20,34
18062,6/24/14,21,20
18063,6/24/14,22,12
18064,6/24/14,23,6
18065,6/24/14,2,8
18066,6/24/14,3,4
18067,6/24/14,4,2
18068,6/24/14,5,10
18069,6/24/14,6,16
18070,6/24/14,7,15
18071,6/24/14,8,48
18072,6/24/14,9,42
18073,6/23/14,0,20
18074,6/23/14,10,40
18075,6/23/14,11,27
18076,6/23/14,17,1
18077,6/23/14,11,9
18078,6/23/14,12,47
18079,6/23/14,13,14
18080,6/23/14,18,1
18081,6/23/14,13,19
18082,6/23/14,14,57
18083,6/23/14,15,36
18084,6/23/14,16,47
18085,6/23/14,17,37
18086,6/23/14,18,42
18087,6/23/14,19,23
18088,6/23/14,1,5
18089,6/23/14,20,17
18090,6/23/14,21,16
18091,6/23/14,22,15
18092,6/23/14,23,12
18093,6/23/14,2,5
18094,6/23/14,3,9
18095,6/23/14,4,2
18096,6/23/14,5,5
18097,6/23/14,6,1
18098,6/23/14,7,1
18099,6/23/14,6,21
18100,6/23/14,7,16
18101,6/23/14,8,52
18102,6/23/14,9,41
18103,6/22/14,0,24
18104,6/22/14,10,19
18105,6/22/14,11,14
18106,6/22/14,12,22
18107,6/22/14,13,32
18108,6/22/14,14,19
18109,6/22/14,15,1
18110,6/22/14,14,10
18111,6/22/14,15,36
18112,6/21/14,11,1
18113,6/22/14,15,2
18114,6/22/14,16,31
18115,6/22/14,17,42
18116,6/22/14,18,21
18117,6/21/14,8,1
18118,6/22/14,18,3
18119,6/22/14,19,20
18120,6/21/14,9,1
18121,6/22/14,1,17
18122,6/22/14,20,27
18123,6/22/14,21,1
18124,6/20/14,17,1
18125,6/22/14,21,16
18126,6/22/14,22,17
18127,6/22/14,23,22
18128,6/22/14,2,11
18129,6/22/14,3,10
18130,6/22/14,4,12
18131,6/22/14,5,12
18132,6/22/14,6,7
18133,6/22/14,7,2
18134,6/22/14,8,10
18135,6/22/14,9,17
18136,6/21/14,0,27
18137,6/21/14,10,19
18138,6/21/14,11,20
18139,6/21/14,12,30
18140,6/21/14,13,27
18141,6/20/14,18,1
18142,6/21/14,13,22
18143,6/21/14,14,30
18144,6/21/14,15,19
18145,6/21/14,16,1
18146,6/21/14,15,14
18147,6/21/14,16,38
18148,6/21/14,17,54
18149,6/21/14,18,32
18150,6/21/14,19,31
18151,6/21/14,1,11
18152,6/21/14,20,27
18153,6/21/14,21,16
18154,6/21/14,22,16
18155,6/21/14,23,18
18156,6/21/14,2,13
18157,6/21/14,3,9
18158,6/21/14,4,14
18159,6/21/14,5,8
18160,6/21/14,6,9
18161,6/21/14,7,7
18162,6/21/14,8,17
18163,6/21/14,9,25
18164,6/20/14,0,14
18165,6/20/14,10,38
18166,6/20/14,11,32
18167,6/20/14,12,53
18168,6/20/14,13,61
18169,6/20/14,14,29
18170,6/20/14,20,1
18171,6/20/14,14,32
18172,6/20/14,15,41
18173,6/20/14,16,41
18174,6/20/14,17,58
18175,6/20/14,18,15
18176,6/20/14,21,1
18177,6/20/14,18,36
18178,6/20/14,19,9
18179,6/20/14,21,1
18180,6/20/14,19,23
18181,6/20/14,23,1
18182,6/20/14,19,8
18183,6/20/14,1,13
18184,6/20/14,20,23
18185,6/20/14,21,24
18186,6/20/14,22,27
18187,6/20/14,23,27
18188,6/20/14,2,8
18189,6/20/14,3,3
18190,6/20/14,4,11
18191,6/20/14,5,5
18192,6/20/14,6,13
18193,6/20/14,7,2
18194,6/20/14,8,1
18195,6/20/14,7,14
18196,6/20/14,8,47
18197,6/20/14,9,51
18198,6/19/14,0,3
18199,6/19/14,13,1
18200,6/19/14,0,9
18201,6/19/14,10,32
18202,6/19/14,11,6
18203,6/19/14,14,1
18204,6/19/14,11,36
18205,6/19/14,12,29
18206,6/19/14,13,46
18207,6/19/14,14,36
18208,6/19/14,15,38
18209,6/19/14,16,72
18210,6/19/14,17,60
18211,6/19/14,18,35
18212,6/19/14,19,1
18213,6/19/14,18,1
18214,6/19/14,19,45
18215,6/19/14,1,12
18216,6/19/14,20,34
18217,6/19/14,21,27
18218,6/19/14,22,12
18219,6/19/14,23,10
18220,6/17/14,6,1
18221,6/19/14,23,9
18222,6/19/14,2,2
18223,6/19/14,3,3
18224,6/19/14,4,2
18225,6/19/14,5,3
18226,6/19/14,6,10
18227,6/19/14,7,14
18228,6/19/14,8,43
18229,6/19/14,9,42
18230,6/18/14,0,7
18231,6/18/14,10,32
18232,6/18/14,11,35
18233,6/18/14,12,25
18234,6/18/14,13,48
18235,6/18/14,14,60
18236,6/18/14,15,43
18237,6/18/14,16,42
18238,6/13/14,7,1
18239,6/18/14,16,23
18240,6/18/14,21,1
18241,6/18/14,16,4
18242,6/18/14,17,44
18243,6/18/14,18,46
18244,6/18/14,8,1
18245,6/18/14,18,2
18246,6/18/14,19,21
18247,6/12/14,11,1
18248,6/18/14,19,20
18249,6/18/14,1,7
18250,6/18/14,20,27
18251,6/18/14,21,16
18252,6/14/14,11,1
18253,6/18/14,21,6
18254,6/18/14,22,17
18255,6/14/14,15,1
18256,6/18/14,22,1
18257,6/18/14,23,16
18258,6/18/14,2,4
18259,6/18/14,3,2
18260,6/18/14,7,1
18261,6/18/14,4,1
18262,6/18/14,5,4
18263,6/18/14,6,7
18264,6/18/14,7,20
18265,6/18/14,8,38
18266,6/18/14,9,42
18267,6/17/14,0,10
18268,6/17/14,10,38
18269,6/17/14,11,38
18270,6/17/14,12,41
18271,6/17/14,13,29
18272,6/17/14,14,39
18273,6/17/14,15,55
18274,6/17/14,16,41
18275,6/17/14,17,1
18276,6/17/14,16,9
18277,6/17/14,17,46
18278,6/17/14,18,38
18279,6/17/14,20,1
18280,6/17/14,18,9
18281,6/17/14,19,14
18282,6/17/14,6,1
18283,6/17/14,19,30
18284,6/17/14,1,4
18285,6/17/14,20,34
18286,6/17/14,21,14
18287,6/17/14,22,21
18288,6/17/14,23,17
18289,6/17/14,2,2
18290,6/17/14,3,5
18291,6/17/14,4,1
18292,6/17/14,5,7
18293,6/17/14,6,11
18294,6/17/14,7,16
18295,6/17/14,8,26
18296,6/14/14,15,1
18297,6/17/14,8,18
18298,6/17/14,9,28
18299,6/16/14,12,1
18300,6/17/14,9,21
18301,6/16/14,0,2
18302,6/16/14,12,1
18303,6/16/14,0,11
18304,6/16/14,10,19
18305,6/16/14,11,41
18306,6/16/14,8,1
18307,6/16/14,12,26
18308,6/16/14,13,34
18309,6/16/14,14,57
18310,6/14/14,18,1
18311,6/16/14,15,46
18312,6/14/14,2,1
18313,6/16/14,16,53
18314,6/16/14,17,48
18315,6/16/14,18,41
18316,6/16/14,8,1
18317,6/16/14,19,33
18318,6/16/14,1,9
18319,6/16/14,20,4
18320,6/16/14,8,1
18321,6/16/14,20,16
18322,6/16/14,21,8
18323,6/14/14,3,1
18324,6/16/14,21,3
18325,6/16/14,22,12
18326,6/16/14,23,14
18327,6/16/14,2,9
18328,6/16/14,3,6
18329,6/16/14,4,1
18330,6/15/14,12,1
18331,6/16/14,4,4
18332,6/16/14,5,5
18333,6/16/14,6,10
18334,6/16/14,7,24
18335,6/16/14,8,44
18336,6/16/14,9,30
18337,6/15/14,0,1
18338,6/16/14,9,7
18339,6/15/14,0,17
18340,6/8/14,15,1
18341,6/15/14,0,3
18342,6/15/14,10,20
18343,4/27/14,0,1
18344,6/15/14,10,2
18345,6/15/14,11,22
18346,6/15/14,12,23
18347,6/15/14,13,1
18348,6/15/14,12,5
18349,6/15/14,13,18
18350,2/13/14,6,1
18351,6/15/14,13,14
18352,6/15/14,14,41
18353,6/15/14,15,31
18354,6/15/14,16,6
18355,1/21/14,10,1
18356,6/15/14,16,23
18357,6/8/14,5,1
18358,6/15/14,16,12
18359,6/15/14,17,32
18360,6/15/14,18,21
18361,6/15/14,19,30
18362,6/15/14,1,11
18363,6/15/14,20,9
18364,6/14/14,0,1
18365,6/15/14,20,7
18366,6/15/14,21,19
18367,6/15/14,22,15
18368,6/15/14,23,20
18369,6/15/14,2,9
18370,6/15/14,3,12
18371,6/15/14,4,8
18372,6/15/14,5,3
18373,1/17/14,19,1
18374,6/15/14,5,5
18375,6/15/14,6,8
18376,6/15/14,7,6
18377,6/15/14,8,9
18378,6/15/14,9,11
18379,6/14/14,0,15
18380,6/14/14,10,30
18381,6/14/14,11,33
18382,6/14/14,12,34
18383,6/14/14,13,33
18384,6/14/14,14,27
18385,6/6/14,11,1
18386,6/14/14,14,15
18387,6/14/14,15,29
18388,6/13/14,18,1
18389,6/14/14,15,13
18390,6/14/14,16,52
18391,6/14/14,17,40
18392,6/14/14,18,37
18393,6/14/14,19,23
18394,6/14/14,9,1
18395,6/14/14,19,13
18396,6/14/14,1,11
18397,6/14/14,20,23
18398,6/13/14,11,1
18399,6/14/14,20,5
18400,6/14/14,21,26
18401,6/14/14,22,19
18402,6/14/14,23,19
18403,6/13/14,11,1
18404,6/14/14,23,10
18405,6/14/14,2,14
18406,6/14/14,3,8
18407,6/14/14,4,13
18408,6/14/14,5,2
18409,6/13/14,17,1
18410,6/14/14,6,8
18411,6/14/14,7,13
18412,6/14/14,8,15
18413,6/14/14,9,24
18414,6/13/14,0,19
18415,6/13/14,10,34
18416,6/13/14,11,38
18417,6/13/14,12,39
18418,6/13/14,13,37
18419,6/13/14,14,51
18420,6/13/14,15,45
18421,6/13/14,16,26
18422,6/6/14,15,1
18423,6/13/14,16,24
18424,6/13/14,17,52
18425,6/13/14,18,32
18426,6/13/14,19,31
18427,6/13/14,20,1
18428,6/13/14,19,10
18429,6/13/14,1,14
18430,6/13/14,20,23
18431,6/13/14,7,1
18432,6/13/14,20,11
18433,6/13/14,21,37
18434,6/13/14,22,20
18435,6/13/14,23,17
18436,6/13/14,2,6
18437,6/13/14,3,2
18438,6/13/14,4,5
18439,6/13/14,5,10
18440,6/13/14,6,18
18441,6/13/14,7,21
18442,6/13/14,8,42
18443,6/13/14,9,37
18444,6/12/14,0,10
18445,6/12/14,10,21
18446,6/12/14,11,27
18447,6/12/14,12,31
18448,6/12/14,13,32
18449,6/12/14,14,43
18450,6/12/14,15,29
18451,6/12/14,16,3
18452,6/12/14,18,1
18453,6/12/14,16,47
18454,6/12/14,1,1
18455,6/12/14,16,4
18456,6/12/14,17,40
18457,6/12/14,18,43
18458,6/12/14,19,29
18459,6/12/14,1,5
18460,6/12/14,20,19
18461,6/12/14,21,27
18462,6/12/14,22,24
18463,6/12/14,23,11
18464,6/12/14,2,5
18465,6/12/14,3,2
18466,6/1/14,16,1
18467,6/12/14,4,6
18468,6/12/14,5,3
18469,6/12/14,6,10
18470,6/12/14,7,15
18471,6/12/14,8,45
18472,6/12/14,9,29
18473,6/11/14,0,10
18474,6/11/14,10,29
18475,6/11/14,11,24
18476,6/11/14,12,15
18477,6/11/14,16,1
18478,6/11/14,12,23
18479,6/11/14,16,1
18480,6/11/14,12,2
18481,6/11/14,13,43
18482,6/11/14,14,40
18483,6/11/14,15,30
18484,6/11/14,16,42
18485,6/11/14,17,46
18486,6/11/14,18,45
18487,6/11/14,19,28
18488,6/11/14,1,3
18489,6/11/14,20,21
18490,6/11/14,21,4
18491,6/11/14,8,1
18492,6/11/14,21,12
18493,6/11/14,22,18
18494,6/11/14,23,14
18495,6/11/14,2,4
18496,6/1/14,17,1
18497,6/11/14,2,1
18498,6/11/14,3,2
18499,6/11/14,4,2
18500,6/11/14,5,7
18501,6/11/14,6,10
18502,6/11/14,7,19
18503,6/11/14,8,41
18504,6/11/14,9,12
18505,6/10/14,16,1
18506,6/11/14,9,23
18507,6/10/14,11,1
18508,6/11/14,9,3
18509,6/10/14,0,10
18510,6/10/14,10,9
18511,6/10/14,12,1
18512,6/10/14,10,28
18513,6/10/14,11,18
18514,6/10/14,12,1
18515,6/10/14,11,17
18516,6/10/14,12,21
18517,6/10/14,13,50
18518,6/10/14,14,29
18519,6/10/14,18,1
18520,6/10/14,14,13
18521,6/10/14,15,35
18522,6/10/14,16,21
18523,6/10/14,1,1
18524,6/10/14,16,34
18525,6/10/14,17,35
18526,6/10/14,18,1
18527,6/10/14,17,3
18528,6/10/14,18,20
18529,6/1/14,17,1
18530,6/10/14,18,24
18531,6/10/14,19,22
18532,6/10/14,1,5
18533,6/10/14,20,19
18534,6/10/14,21,12
18535,6/10/14,22,15
18536,6/10/14,23,12
18537,6/10/14,2,6
18538,6/10/14,3,1
18539,6/9/14,15,1
18540,6/10/14,3,2
18541,6/10/14,4,4
18542,6/10/14,5,7
18543,6/10/14,6,7
18544,6/10/14,7,4
18545,6/9/14,10,1
18546,6/10/14,7,11
18547,6/10/14,8,12
18548,6/9/14,12,1
18549,6/10/14,8,26
18550,6/10/14,9,30
18551,6/9/14,0,9
18552,6/9/14,10,30
18553,6/9/14,11,23
18554,5/25/14,17,1
18555,6/9/14,11,6
18556,6/9/14,12,33
18557,6/9/14,13,31
18558,6/9/14,15,1
18559,6/9/14,13,8
18560,6/9/14,14,26
18561,6/9/14,15,12
18562,5/25/14,20,1
18563,6/9/14,15,23
18564,6/9/14,16,19
18565,6/9/14,17,43
18566,6/9/14,18,26
18567,6/9/14,19,28
18568,6/9/14,1,4
18569,6/9/14,20,12
18570,6/9/14,21,14
18571,6/9/14,22,14
18572,6/9/14,23,2
18573,6/9/14,8,1
18574,6/9/14,23,7
18575,6/9/14,2,7
18576,6/9/14,3,4
18577,6/9/14,4,5
18578,6/9/14,8,1
18579,6/9/14,4,4
18580,6/9/14,5,9
18581,6/9/14,6,5
18582,6/9/14,7,24
18583,6/9/14,8,45
18584,6/9/14,9,49
18585,6/8/14,0,18
18586,6/8/14,10,13
18587,6/8/14,14,1
18588,6/8/14,10,9
18589,6/8/14,11,36
18590,6/8/14,12,1
18591,6/8/14,14,1
18592,6/8/14,12,30
18593,6/8/14,13,34
18594,6/8/14,14,43
18595,6/8/14,15,30
18596,6/8/14,16,46
18597,6/8/14,17,26
18598,6/8/14,22,1
18599,6/8/14,17,7
18600,6/8/14,18,28
18601,6/8/14,19,27
18602,6/8/14,1,12
18603,6/8/14,20,20
18604,6/8/14,21,14
18605,6/8/14,22,7
18606,6/8/14,4,1
18607,6/8/14,22,10
18608,6/8/14,23,9
18609,6/8/14,2,12
18610,6/8/14,3,13
18611,6/8/14,4,17
18612,6/8/14,5,9
18613,6/8/14,6,9
18614,6/8/14,7,6
18615,6/8/14,8,8
18616,6/7/14,13,1
18617,6/8/14,8,2
18618,6/8/14,9,14
18619,6/7/14,0,23
18620,6/7/14,10,28
18621,6/7/14,11,31
18622,6/7/14,12,32
18623,6/7/14,13,11
18624,5/9/14,18,1
18625,6/7/14,13,23
18626,5/3/14,20,1
18627,6/7/14,13,8
18628,6/7/14,14,49
18629,6/7/14,15,31
18630,6/7/14,16,6
18631,4/27/14,15,1
18632,6/7/14,16,45
18633,6/7/14,17,37
18634,6/7/14,18,12
18635,6/7/14,23,1
18636,6/7/14,18,33
18637,6/7/14,19,13
18638,6/7/14,9,1
18639,6/7/14,19,20
18640,6/7/14,1,15
18641,6/7/14,20,26
18642,6/7/14,21,21
18643,6/7/14,22,10
18644,6/6/14,11,1
18645,6/7/14,22,24
18646,6/7/14,23,26
18647,6/7/14,2,4
18648,6/7/14,3,12
18649,6/7/14,4,9
18650,6/7/14,5,8
18651,6/7/14,6,7
18652,6/7/14,7,2
18653,6/6/14,11,1
18654,6/7/14,7,9
18655,6/7/14,8,19
18656,6/7/14,9,26
18657,6/6/14,0,9
18658,6/6/14,10,32
18659,6/6/14,11,40
18660,6/6/14,12,39
18661,6/6/14,13,51
18662,6/6/14,14,32
18663,6/6/14,15,1
18664,6/6/14,14,22
18665,6/6/14,15,52
18666,6/6/14,16,59
18667,6/6/14,17,72
18668,6/6/14,18,29
18669,4/27/14,15,1
18670,6/6/14,18,24
18671,6/6/14,19,23
18672,4/22/14,12,1
18673,6/6/14,19,15
18674,6/6/14,1,9
18675,6/6/14,20,23
18676,6/6/14,23,1
18677,6/6/14,20,8
18678,6/6/14,21,15
18679,6/5/14,10,1
18680,6/6/14,21,10
18681,6/6/14,22,15
18682,6/5/14,10,1
18683,6/6/14,22,9
18684,6/6/14,23,16
18685,6/6/14,2,5
18686,6/6/14,3,4
18687,6/6/14,4,5
18688,6/6/14,5,6
18689,6/6/14,6,2
18690,6/5/14,18,1
18691,6/6/14,6,9
18692,6/6/14,7,25
18693,6/6/14,8,13
18694,4/22/14,5,1
18695,6/6/14,8,23
18696,6/6/14,9,41
18697,6/5/14,0,6
18698,6/5/14,10,23
18699,6/5/14,2,1
18700,6/5/14,10,6
18701,6/5/14,11,27
18702,6/5/14,12,13
18703,6/5/14,8,1
18704,6/5/14,12,20
18705,6/5/14,13,29
18706,6/5/14,14,21
18707,6/4/14,16,1
18708,6/5/14,14,16
18709,6/5/14,15,33
18710,6/5/14,16,36
18711,6/5/14,17,41
18712,6/5/14,18,40
18713,6/5/14,19,34
18714,6/5/14,1,8
18715,6/5/14,20,20
18716,6/5/14,21,4
18717,4/14/14,11,1
18718,6/5/14,21,15
18719,6/5/14,22,7
18720,6/5/14,2,1
18721,6/5/14,22,10
18722,6/5/14,23,14
18723,6/5/14,2,2
18724,6/5/14,3,6
18725,6/5/14,4,10
18726,6/5/14,5,6
18727,4/6/14,16,1
18728,6/5/14,5,2
18729,6/5/14,6,14
18730,6/5/14,7,19
18731,6/5/14,8,37
18732,6/5/14,9,44
18733,6/4/14,0,12
18734,6/4/14,10,34
18735,6/4/14,11,27
18736,4/4/14,16,1
18737,6/4/14,11,2
18738,6/4/14,12,45
18739,4/4/14,16,1
18740,6/4/14,12,6
18741,6/4/14,13,16
18742,4/4/14,17,1
18743,6/4/14,13,15
18744,6/4/14,14,31
18745,3/26/14,11,1
18746,6/4/14,14,13
18747,6/4/14,15,40
18748,6/4/14,16,51
18749,6/4/14,17,38
18750,6/3/14,12,1
18751,6/4/14,17,10
18752,6/4/14,18,31
18753,6/4/14,19,34
18754,6/4/14,1,6
18755,6/4/14,20,15
18756,3/18/14,17,1
18757,6/4/14,20,8
18758,6/4/14,21,15
18759,6/2/14,13,1
18760,6/4/14,21,3
18761,6/4/14,22,15
18762,6/4/14,23,5
18763,2/19/14,11,1
18764,6/4/14,23,9
18765,6/4/14,3,4
18766,6/4/14,4,2
18767,6/4/14,5,8
18768,2/19/14,13,1
18769,6/4/14,5,1
18770,6/4/14,6,12
18771,6/4/14,7,17
18772,6/4/14,8,25
18773,6/4/14,9,17
18774,6/2/14,13,1
18775,6/4/14,9,14
18776,6/3/14,0,5
18777,6/3/14,10,27
18778,2/15/14,20,1
18779,6/3/14,10,5
18780,6/3/14,11,41
18781,6/3/14,12,1
18782,6/3/14,11,1
18783,6/3/14,12,49
18784,6/3/14,13,19
18785,2/15/14,5,1
18786,6/3/14,13,33
18787,6/3/14,14,48
18788,6/3/14,15,35
18789,2/9/14,6,1
18790,6/3/14,15,4
18791,6/3/14,16,20
18792,2/7/14,4,1
18793,6/3/14,16,27
18794,6/3/14,17,44
18795,6/3/14,18,39
18796,6/3/14,19,52
18797,6/3/14,1,3
18798,6/3/14,20,1
18799,6/3/14,1,4
18800,6/3/14,20,25
18801,6/3/14,21,16
18802,6/3/14,22,1
18803,2/7/14,4,1
18804,6/3/14,22,13
18805,6/3/14,23,12
18806,6/3/14,2,7
18807,6/3/14,3,3
18808,6/3/14,4,1
18809,6/3/14,5,2
18810,6/3/14,6,13
18811,6/3/14,7,24
18812,6/3/14,8,43
18813,6/3/14,9,44
18814,6/2/14,0,9
18815,6/2/14,10,37
18816,6/2/14,11,29
18817,6/2/14,12,39
18818,6/2/14,13,47
18819,6/2/14,14,37
18820,6/2/14,15,18
18821,6/2/14,16,1
18822,6/2/14,15,33
18823,6/2/14,16,44
18824,6/2/14,17,48
18825,6/2/14,18,54
18826,6/2/14,19,34
18827,6/2/14,1,7
18828,6/2/14,20,14
18829,6/2/14,21,1
18830,6/2/14,20,9
18831,6/2/14,21,18
18832,6/2/14,22,10
18833,6/2/14,23,10
18834,6/2/14,2,4
18835,6/2/14,3,5
18836,6/2/14,4,2
18837,6/2/14,5,9
18838,6/2/14,6,12
18839,6/2/14,7,23
18840,6/2/14,8,47
18841,6/2/14,9,40
18842,6/1/14,0,22
18843,6/1/14,10,20
18844,6/1/14,11,28
18845,6/1/14,12,35
18846,6/1/14,13,13
18847,6/1/14,14,1
18848,6/1/14,13,24
18849,6/1/14,14,36
18850,6/1/14,15,48
18851,6/1/14,16,52
18852,6/1/14,17,46
18853,6/1/14,18,44
18854,6/1/14,19,26
18855,6/1/14,1,6
18856,6/1/14,21,1
18857,6/1/14,1,10
18858,6/1/14,20,29
18859,6/1/14,21,26
18860,6/1/14,22,32
18861,6/1/14,23,20
18862,6/1/14,2,19
18863,6/1/14,3,5
18864,6/1/14,4,1
18865,1/29/14,9,1
18866,6/1/14,4,14
18867,6/1/14,5,8
18868,6/1/14,6,5
18869,6/1/14,7,7
18870,6/1/14,8,9
18871,6/1/14,9,4
18872,5/31/14,10,1
18873,6/1/14,9,10
18874,5/31/14,0,13
18875,5/31/14,10,26
18876,5/31/14,11,20
18877,1/25/14,23,1
18878,5/31/14,11,26
18879,5/31/14,12,42
18880,5/31/14,22,1
18881,5/31/14,12,1
18882,5/31/14,13,21
18883,1/23/14,12,1
18884,5/31/14,13,11
18885,5/31/14,14,12
18886,5/30/14,11,1
18887,5/31/14,14,30
18888,5/31/14,15,30
18889,5/31/14,16,9
18890,5/31/14,1,1
18891,5/31/14,16,39
18892,5/31/14,17,8
18893,5/31/14,1,1
18894,5/31/14,17,23
18895,1/22/14,13,1
18896,5/31/14,17,24
18897,5/31/14,18,23
18898,5/30/14,17,1
18899,5/31/14,18,10
18900,5/31/14,19,13
18901,5/31/14,1,1
18902,5/31/14,19,11
18903,5/31/14,1,14
18904,5/31/14,20,22
18905,5/29/14,16,1
18906,5/31/14,20,2
18907,5/31/14,21,19
18908,5/31/14,22,25
18909,5/31/14,23,22
18910,5/31/14,2,9
18911,5/31/14,3,7
18912,5/31/14,4,3
18913,5/31/14,5,6
18914,1/22/14,18,1
18915,5/31/14,5,3
18916,5/31/14,6,8
18917,5/31/14,7,7
18918,5/31/14,8,18
18919,5/31/14,9,25
18920,5/30/14,0,13
18921,5/30/14,10,32
18922,5/30/14,11,41
18923,5/30/14,12,17
18924,5/30/14,15,1
18925,5/30/14,12,16
18926,5/30/14,13,7
18927,5/30/14,15,1
18928,5/30/14,13,27
18929,5/30/14,14,41
18930,5/30/14,15,33
18931,5/30/14,16,57
18932,5/30/14,17,47
18933,5/30/14,18,27
18934,5/25/14,2,1
18935,5/30/14,18,16
18936,5/30/14,19,7
18937,5/24/14,1,1
18938,5/30/14,19,32
18939,5/30/14,1,7
18940,5/30/14,20,34
18941,5/30/14,21,16
18942,5/30/14,22,17
18943,5/30/14,23,13
18944,5/24/14,1,1
18945,5/30/14,23,9
18946,5/30/14,2,3
18947,5/30/14,3,6
18948,5/30/14,4,4
18949,5/30/14,5,3
18950,5/30/14,6,12
18951,5/30/14,7,21
18952,5/30/14,8,34
18953,1/20/14,17,1
18954,5/30/14,8,9
18955,5/30/14,9,14
18956,1/2/14,4,1
18957,5/30/14,9,31
18958,5/29/14,0,15
18959,1/1/14,0,1
18960,5/29/14,10,31
18961,5/29/14,11,42
18962,5/29/14,12,28
18963,5/29/14,13,41
18964,5/22/14,20,1
18965,5/29/14,13,8
18966,5/29/14,14,39
18967,5/29/14,15,45
18968,5/29/14,16,4
18969,5/22/14,4,1
18970,5/29/14,16,46
